surah_no,surah_name_en,surah_name_ar,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,total_ayah_surah,total_ayah_quran,place_of_revelation,sajah_ayah,sajdah_no,no_of_word_ayah,list_of_words
71,Noah,نوح,Nuh,5,5424,قَالَ رَبِّ إِنِّى دَعَوْتُ قَوْمِى لَيْلًۭا وَنَهَارًۭا,"He cried, “My Lord! I have surely called my people day and night,",504,29,7,228,28,6236,Meccan,FALSE,NA,7,"[قَالَ,رَبِّ,إِنِّى,دَعَوْتُ,قَوْمِى,لَيْلًۭا,وَنَهَارًۭا]"
71,Noah,نوح,Nuh,6,5425,فَلَمْ يَزِدْهُمْ دُعَآءِىٓ إِلَّا فِرَارًۭا,but my calls only made them run farther away.,504,29,7,228,28,6236,Meccan,FALSE,NA,5,"[فَلَمْ,يَزِدْهُمْ,دُعَآءِىٓ,إِلَّا,فِرَارًۭا]"
71,Noah,نوح,Nuh,7,5426,وَإِنِّى كُلَّمَا دَعَوْتُهُمْ لِتَغْفِرَ لَهُمْ جَعَلُوٓا۟ أَصَٰبِعَهُمْ فِىٓ ءَاذَانِهِمْ وَٱسْتَغْشَوْا۟ ثِيَابَهُمْ وَأَصَرُّوا۟ وَٱسْتَكْبَرُوا۟ ٱسْتِكْبَارًۭا,"And whenever I invite them to be forgiven by You, they press their fingers into their ears, cover themselves with their clothes, persist ˹in denial˺, and act very arrogantly.",504,29,7,228,28,6236,Meccan,FALSE,NA,14,"[وَإِنِّى,كُلَّمَا,دَعَوْتُهُمْ,لِتَغْفِرَ,لَهُمْ,جَعَلُوٓا۟,أَصَٰبِعَهُمْ,فِىٓ,ءَاذَانِهِمْ,وَٱسْتَغْشَوْا۟,ثِيَابَهُمْ,وَأَصَرُّوا۟,وَٱسْتَكْبَرُوا۟,ٱسْتِكْبَارًۭا]"
71,Noah,نوح,Nuh,8,5427,ثُمَّ إِنِّى دَعَوْتُهُمْ جِهَارًۭا,"Then I certainly called them openly,",504,29,7,228,28,6236,Meccan,FALSE,NA,4,"[ثُمَّ,إِنِّى,دَعَوْتُهُمْ,جِهَارًۭا]"
71,Noah,نوح,Nuh,9,5428,ثُمَّ إِنِّىٓ أَعْلَنتُ لَهُمْ وَأَسْرَرْتُ لَهُمْ إِسْرَارًۭا,"then I surely preached to them publicly and privately,",504,29,7,228,28,6236,Meccan,FALSE,NA,7,"[ثُمَّ,إِنِّىٓ,أَعْلَنتُ,لَهُمْ,وَأَسْرَرْتُ,لَهُمْ,إِسْرَارًۭا]"
71,Noah,نوح,Nuh,10,5429,فَقُلْتُ ٱسْتَغْفِرُوا۟ رَبَّكُمْ إِنَّهُۥ كَانَ غَفَّارًۭا,"saying, ‘Seek your Lord’s forgiveness, ˹for˺ He is truly Most Forgiving.",504,29,7,228,28,6236,Meccan,FALSE,NA,6,"[فَقُلْتُ,ٱسْتَغْفِرُوا۟,رَبَّكُمْ,إِنَّهُۥ,كَانَ,غَفَّارًۭا]"
71,Noah,نوح,Nuh,11,5430,يُرْسِلِ ٱلسَّمَآءَ عَلَيْكُم مِّدْرَارًۭا,"He will shower you with abundant rain,",504,29,7,228,28,6236,Meccan,FALSE,NA,4,"[يُرْسِلِ,ٱلسَّمَآءَ,عَلَيْكُم,مِّدْرَارًۭا]"
71,Noah,نوح,Nuh,12,5431,وَيُمْدِدْكُم بِأَمْوَٰلٍۢ وَبَنِينَ وَيَجْعَل لَّكُمْ جَنَّٰتٍۢ وَيَجْعَل لَّكُمْ أَنْهَٰرًۭا,"supply you with wealth and children, and give you gardens as well as rivers.",504,29,7,228,28,6236,Meccan,FALSE,NA,9,"[وَيُمْدِدْكُم,بِأَمْوَٰلٍۢ,وَبَنِينَ,وَيَجْعَل,لَّكُمْ,جَنَّٰتٍۢ,وَيَجْعَل,لَّكُمْ,أَنْهَٰرًۭا]"
71,Noah,نوح,Nuh,13,5432,مَّا لَكُمْ لَا تَرْجُونَ لِلَّهِ وَقَارًۭا,"What is the matter with you that you are not in awe of the Majesty of Allah,",504,29,7,228,28,6236,Meccan,FALSE,NA,6,"[مَّا,لَكُمْ,لَا,تَرْجُونَ,لِلَّهِ,وَقَارًۭا]"
71,Noah,نوح,Nuh,14,5433,وَقَدْ خَلَقَكُمْ أَطْوَارًا,when He truly created you in stages ˹of development˺?,504,29,7,228,28,6236,Meccan,FALSE,NA,3,"[وَقَدْ,خَلَقَكُمْ,أَطْوَارًا]"
71,Noah,نوح,Nuh,15,5434,أَلَمْ تَرَوْا۟ كَيْفَ خَلَقَ ٱللَّهُ سَبْعَ سَمَٰوَٰتٍۢ طِبَاقًۭا,"Do you not see how Allah created seven heavens, one above the other,",504,29,7,228,28,6236,Meccan,FALSE,NA,8,"[أَلَمْ,تَرَوْا۟,كَيْفَ,خَلَقَ,ٱللَّهُ,سَبْعَ,سَمَٰوَٰتٍۢ,طِبَاقًۭا]"
71,Noah,نوح,Nuh,16,5435,وَجَعَلَ ٱلْقَمَرَ فِيهِنَّ نُورًۭا وَجَعَلَ ٱلشَّمْسَ سِرَاجًۭا,"placing the moon within them as a ˹reflected˺ light, and the sun as a ˹radiant˺ lamp?",504,29,7,228,28,6236,Meccan,FALSE,NA,7,"[وَجَعَلَ,ٱلْقَمَرَ,فِيهِنَّ,نُورًۭا,وَجَعَلَ,ٱلشَّمْسَ,سِرَاجًۭا]"
71,Noah,نوح,Nuh,17,5436,وَٱللَّهُ أَنۢبَتَكُم مِّنَ ٱلْأَرْضِ نَبَاتًۭا,Allah ˹alone˺ caused you to grow from the earth like a plant.,504,29,7,228,28,6236,Meccan,FALSE,NA,5,"[وَٱللَّهُ,أَنۢبَتَكُم,مِّنَ,ٱلْأَرْضِ,نَبَاتًۭا]"
71,Noah,نوح,Nuh,18,5437,ثُمَّ يُعِيدُكُمْ فِيهَا وَيُخْرِجُكُمْ إِخْرَاجًۭا,"Then He will return you to it, and then simply bring you forth ˹again˺.",504,29,7,228,28,6236,Meccan,FALSE,NA,5,"[ثُمَّ,يُعِيدُكُمْ,فِيهَا,وَيُخْرِجُكُمْ,إِخْرَاجًۭا]"
71,Noah,نوح,Nuh,19,5438,وَٱللَّهُ جَعَلَ لَكُمُ ٱلْأَرْضَ بِسَاطًۭا,And Allah ˹alone˺ spread out the earth for you,504,29,7,228,28,6236,Meccan,FALSE,NA,5,"[وَٱللَّهُ,جَعَلَ,لَكُمُ,ٱلْأَرْضَ,بِسَاطًۭا]"
71,Noah,نوح,Nuh,20,5439,لِّتَسْلُكُوا۟ مِنْهَا سُبُلًۭا فِجَاجًۭا,to walk along its spacious pathways.’”,504,29,7,228,28,6236,Meccan,FALSE,NA,4,"[لِّتَسْلُكُوا۟,مِنْهَا,سُبُلًۭا,فِجَاجًۭا]"
71,Noah,نوح,Nuh,21,5440,قَالَ نُوحٌۭ رَّبِّ إِنَّهُمْ عَصَوْنِى وَٱتَّبَعُوا۟ مَن لَّمْ يَزِدْهُ مَالُهُۥ وَوَلَدُهُۥٓ إِلَّا خَسَارًۭا,"˹Eventually,˺ Noah cried, “My Lord! They have certainly persisted in disobeying me, and followed ˹instead˺ those ˹elite˺ whose ˹abundant˺ wealth and children only increase them in loss,",505,29,7,228,28,6236,Meccan,FALSE,NA,13,"[قَالَ,نُوحٌۭ,رَّبِّ,إِنَّهُمْ,عَصَوْنِى,وَٱتَّبَعُوا۟,مَن,لَّمْ,يَزِدْهُ,مَالُهُۥ,وَوَلَدُهُۥٓ,إِلَّا,خَسَارًۭا]"
71,Noah,نوح,Nuh,22,5441,وَمَكَرُوا۟ مَكْرًۭا كُبَّارًۭا,"and who have devised a tremendous plot,",505,29,7,228,28,6236,Meccan,FALSE,NA,3,"[وَمَكَرُوا۟,مَكْرًۭا,كُبَّارًۭا]"
71,Noah,نوح,Nuh,23,5442,وَقَالُوا۟ لَا تَذَرُنَّ ءَالِهَتَكُمْ وَلَا تَذَرُنَّ وَدًّۭا وَلَا سُوَاعًۭا وَلَا يَغُوثَ وَيَعُوقَ وَنَسْرًۭا,"urging ˹their followers˺, ‘Do not abandon your idols—especially Wadd, Suwa’, Yaghûth, Ya’ûq, and Nasr.’",505,29,7,228,28,6236,Meccan,FALSE,NA,13,"[وَقَالُوا۟,لَا,تَذَرُنَّ,ءَالِهَتَكُمْ,وَلَا,تَذَرُنَّ,وَدًّۭا,وَلَا,سُوَاعًۭا,وَلَا,يَغُوثَ,وَيَعُوقَ,وَنَسْرًۭا]"
71,Noah,نوح,Nuh,24,5443,وَقَدْ أَضَلُّوا۟ كَثِيرًۭا ۖ وَلَا تَزِدِ ٱلظَّٰلِمِينَ إِلَّا ضَلَٰلًۭا,"Those ˹elite˺ have already led many astray. So ˹O Lord˺, only allow the wrongdoers to stray farther away.”",505,29,7,228,28,6236,Meccan,FALSE,NA,9,"[وَقَدْ,أَضَلُّوا۟,كَثِيرًۭا,ۖ,وَلَا,تَزِدِ,ٱلظَّٰلِمِينَ,إِلَّا,ضَلَٰلًۭا]"
71,Noah,نوح,Nuh,25,5444,مِّمَّا خَطِيٓـَٰٔتِهِمْ أُغْرِقُوا۟ فَأُدْخِلُوا۟ نَارًۭا فَلَمْ يَجِدُوا۟ لَهُم مِّن دُونِ ٱللَّهِ أَنصَارًۭا,"So because of their sins, they were drowned, then admitted into the Fire. And they found none to help them against Allah.",505,29,7,228,28,6236,Meccan,FALSE,NA,12,"[مِّمَّا,خَطِيٓـَٰٔتِهِمْ,أُغْرِقُوا۟,فَأُدْخِلُوا۟,نَارًۭا,فَلَمْ,يَجِدُوا۟,لَهُم,مِّن,دُونِ,ٱللَّهِ,أَنصَارًۭا]"
71,Noah,نوح,Nuh,26,5445,وَقَالَ نُوحٌۭ رَّبِّ لَا تَذَرْ عَلَى ٱلْأَرْضِ مِنَ ٱلْكَٰفِرِينَ دَيَّارًا,"Noah had prayed, “My Lord! Do not leave a single disbeliever on earth.",505,29,7,228,28,6236,Meccan,FALSE,NA,10,"[وَقَالَ,نُوحٌۭ,رَّبِّ,لَا,تَذَرْ,عَلَى,ٱلْأَرْضِ,مِنَ,ٱلْكَٰفِرِينَ,دَيَّارًا]"
71,Noah,نوح,Nuh,27,5446,إِنَّكَ إِن تَذَرْهُمْ يُضِلُّوا۟ عِبَادَكَ وَلَا يَلِدُوٓا۟ إِلَّا فَاجِرًۭا كَفَّارًۭا,"For if You spare ˹any of˺ them, they will certainly mislead Your servants, and give birth only to ˹wicked˺ sinners, staunch disbelievers.",505,29,7,228,28,6236,Meccan,FALSE,NA,10,"[إِنَّكَ,إِن,تَذَرْهُمْ,يُضِلُّوا۟,عِبَادَكَ,وَلَا,يَلِدُوٓا۟,إِلَّا,فَاجِرًۭا,كَفَّارًۭا]"
71,Noah,نوح,Nuh,28,5447,رَّبِّ ٱغْفِرْ لِى وَلِوَٰلِدَىَّ وَلِمَن دَخَلَ بَيْتِىَ مُؤْمِنًۭا وَلِلْمُؤْمِنِينَ وَٱلْمُؤْمِنَٰتِ وَلَا تَزِدِ ٱلظَّٰلِمِينَ إِلَّا تَبَارًۢا,"My Lord! Forgive me, my parents, and whoever enters my house in faith, and ˹all˺ believing men and women. And increase the wrongdoers only in destruction.”",505,29,7,228,28,6236,Meccan,FALSE,NA,15,"[رَّبِّ,ٱغْفِرْ,لِى,وَلِوَٰلِدَىَّ,وَلِمَن,دَخَلَ,بَيْتِىَ,مُؤْمِنًۭا,وَلِلْمُؤْمِنِينَ,وَٱلْمُؤْمِنَٰتِ,وَلَا,تَزِدِ,ٱلظَّٰلِمِينَ,إِلَّا,تَبَارًۢا]"
72,The Jinn,الجن,Al-Jinn,1,5448,قُلْ أُوحِىَ إِلَىَّ أَنَّهُ ٱسْتَمَعَ نَفَرٌۭ مِّنَ ٱلْجِنِّ فَقَالُوٓا۟ إِنَّا سَمِعْنَا قُرْءَانًا عَجَبًۭا,"Say, ˹O Prophet,˺ “It has been revealed to me that a group of jinn listened ˹to the Quran,˺ and said ˹to their fellow jinn˺: ‘Indeed, we have heard a wondrous recitation.",506,29,7,229,28,6236,Meccan,FALSE,NA,13,"[قُلْ,أُوحِىَ,إِلَىَّ,أَنَّهُ,ٱسْتَمَعَ,نَفَرٌۭ,مِّنَ,ٱلْجِنِّ,فَقَالُوٓا۟,إِنَّا,سَمِعْنَا,قُرْءَانًا,عَجَبًۭا]"
72,The Jinn,الجن,Al-Jinn,2,5449,يَهْدِىٓ إِلَى ٱلرُّشْدِ فَـَٔامَنَّا بِهِۦ ۖ وَلَن نُّشْرِكَ بِرَبِّنَآ أَحَدًۭا,"It leads to Right Guidance so we believed in it, and we will never associate anyone with our Lord ˹in worship˺.",506,29,7,229,28,6236,Meccan,FALSE,NA,10,"[يَهْدِىٓ,إِلَى,ٱلرُّشْدِ,فَـَٔامَنَّا,بِهِۦ,ۖ,وَلَن,نُّشْرِكَ,بِرَبِّنَآ,أَحَدًۭا]"
72,The Jinn,الجن,Al-Jinn,3,5450,وَأَنَّهُۥ تَعَٰلَىٰ جَدُّ رَبِّنَا مَا ٱتَّخَذَ صَٰحِبَةًۭ وَلَا وَلَدًۭا,"˹Now, we believe that˺ our Lord—Exalted is His Majesty—has neither taken a mate nor offspring,",506,29,7,229,28,6236,Meccan,FALSE,NA,9,"[وَأَنَّهُۥ,تَعَٰلَىٰ,جَدُّ,رَبِّنَا,مَا,ٱتَّخَذَ,صَٰحِبَةًۭ,وَلَا,وَلَدًۭا]"
72,The Jinn,الجن,Al-Jinn,4,5451,وَأَنَّهُۥ كَانَ يَقُولُ سَفِيهُنَا عَلَى ٱللَّهِ شَطَطًۭا,and that the foolish of us used to utter ˹outrageous˺ falsehoods about Allah.,506,29,7,229,28,6236,Meccan,FALSE,NA,7,"[وَأَنَّهُۥ,كَانَ,يَقُولُ,سَفِيهُنَا,عَلَى,ٱللَّهِ,شَطَطًۭا]"
72,The Jinn,الجن,Al-Jinn,5,5452,وَأَنَّا ظَنَنَّآ أَن لَّن تَقُولَ ٱلْإِنسُ وَٱلْجِنُّ عَلَى ٱللَّهِ كَذِبًۭا,We certainly thought that humans and jinn would never speak lies about Allah.,506,29,7,229,28,6236,Meccan,FALSE,NA,10,"[وَأَنَّا,ظَنَنَّآ,أَن,لَّن,تَقُولَ,ٱلْإِنسُ,وَٱلْجِنُّ,عَلَى,ٱللَّهِ,كَذِبًۭا]"
72,The Jinn,الجن,Al-Jinn,6,5453,وَأَنَّهُۥ كَانَ رِجَالٌۭ مِّنَ ٱلْإِنسِ يَعُوذُونَ بِرِجَالٍۢ مِّنَ ٱلْجِنِّ فَزَادُوهُمْ رَهَقًۭا,And some men used to seek refuge with some jinn—so they increased each other in wickedness.,506,29,7,229,28,6236,Meccan,FALSE,NA,11,"[وَأَنَّهُۥ,كَانَ,رِجَالٌۭ,مِّنَ,ٱلْإِنسِ,يَعُوذُونَ,بِرِجَالٍۢ,مِّنَ,ٱلْجِنِّ,فَزَادُوهُمْ,رَهَقًۭا]"
72,The Jinn,الجن,Al-Jinn,7,5454,وَأَنَّهُمْ ظَنُّوا۟ كَمَا ظَنَنتُمْ أَن لَّن يَبْعَثَ ٱللَّهُ أَحَدًۭا,"And those ˹humans˺ thought, just like you ˹jinn˺, that Allah would not resurrect anyone ˹for judgment˺.",506,29,7,229,28,6236,Meccan,FALSE,NA,9,"[وَأَنَّهُمْ,ظَنُّوا۟,كَمَا,ظَنَنتُمْ,أَن,لَّن,يَبْعَثَ,ٱللَّهُ,أَحَدًۭا]"
72,The Jinn,الجن,Al-Jinn,8,5455,وَأَنَّا لَمَسْنَا ٱلسَّمَآءَ فَوَجَدْنَٰهَا مُلِئَتْ حَرَسًۭا شَدِيدًۭا وَشُهُبًۭا,"˹Earlier˺ we tried to reach heaven ˹for news˺, only to find it filled with stern guards and shooting stars.",506,29,7,229,28,6236,Meccan,FALSE,NA,8,"[وَأَنَّا,لَمَسْنَا,ٱلسَّمَآءَ,فَوَجَدْنَٰهَا,مُلِئَتْ,حَرَسًۭا,شَدِيدًۭا,وَشُهُبًۭا]"
72,The Jinn,الجن,Al-Jinn,9,5456,وَأَنَّا كُنَّا نَقْعُدُ مِنْهَا مَقَٰعِدَ لِلسَّمْعِ ۖ فَمَن يَسْتَمِعِ ٱلْءَانَ يَجِدْ لَهُۥ شِهَابًۭا رَّصَدًۭا,"We used to take up positions there for eavesdropping, but whoever dares eavesdrop now will find a flare lying in wait for them.",506,29,7,229,28,6236,Meccan,FALSE,NA,14,"[وَأَنَّا,كُنَّا,نَقْعُدُ,مِنْهَا,مَقَٰعِدَ,لِلسَّمْعِ,ۖ,فَمَن,يَسْتَمِعِ,ٱلْءَانَ,يَجِدْ,لَهُۥ,شِهَابًۭا,رَّصَدًۭا]"
72,The Jinn,الجن,Al-Jinn,10,5457,وَأَنَّا لَا نَدْرِىٓ أَشَرٌّ أُرِيدَ بِمَن فِى ٱلْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًۭا,"Now, we have no clue whether evil is intended for those on earth, or their Lord intends for them what is right.",506,29,7,229,28,6236,Meccan,FALSE,NA,13,"[وَأَنَّا,لَا,نَدْرِىٓ,أَشَرٌّ,أُرِيدَ,بِمَن,فِى,ٱلْأَرْضِ,أَمْ,أَرَادَ,بِهِمْ,رَبُّهُمْ,رَشَدًۭا]"
72,The Jinn,الجن,Al-Jinn,11,5458,وَأَنَّا مِنَّا ٱلصَّٰلِحُونَ وَمِنَّا دُونَ ذَٰلِكَ ۖ كُنَّا طَرَآئِقَ قِدَدًۭا,Among us are those who are righteous and those who are less so. We have been of different factions.,506,29,7,229,28,6236,Meccan,FALSE,NA,10,"[وَأَنَّا,مِنَّا,ٱلصَّٰلِحُونَ,وَمِنَّا,دُونَ,ذَٰلِكَ,ۖ,كُنَّا,طَرَآئِقَ,قِدَدًۭا]"
72,The Jinn,الجن,Al-Jinn,12,5459,وَأَنَّا ظَنَنَّآ أَن لَّن نُّعْجِزَ ٱللَّهَ فِى ٱلْأَرْضِ وَلَن نُّعْجِزَهُۥ هَرَبًۭا,"˹Now,˺ we truly know that we cannot frustrate Allah on earth, nor can we escape from Him ˹into heaven˺.",506,29,7,229,28,6236,Meccan,FALSE,NA,11,"[وَأَنَّا,ظَنَنَّآ,أَن,لَّن,نُّعْجِزَ,ٱللَّهَ,فِى,ٱلْأَرْضِ,وَلَن,نُّعْجِزَهُۥ,هَرَبًۭا]"
72,The Jinn,الجن,Al-Jinn,13,5460,وَأَنَّا لَمَّا سَمِعْنَا ٱلْهُدَىٰٓ ءَامَنَّا بِهِۦ ۖ فَمَن يُؤْمِنۢ بِرَبِّهِۦ فَلَا يَخَافُ بَخْسًۭا وَلَا رَهَقًۭا,"When we heard the guidance ˹of the Quran˺, we ˹readily˺ believed in it. For whoever believes in their Lord will have no fear of being denied ˹a reward˺ or wronged.",506,29,7,229,28,6236,Meccan,FALSE,NA,15,"[وَأَنَّا,لَمَّا,سَمِعْنَا,ٱلْهُدَىٰٓ,ءَامَنَّا,بِهِۦ,ۖ,فَمَن,يُؤْمِنۢ,بِرَبِّهِۦ,فَلَا,يَخَافُ,بَخْسًۭا,وَلَا,رَهَقًۭا]"
72,The Jinn,الجن,Al-Jinn,14,5461,وَأَنَّا مِنَّا ٱلْمُسْلِمُونَ وَمِنَّا ٱلْقَٰسِطُونَ ۖ فَمَنْ أَسْلَمَ فَأُو۟لَٰٓئِكَ تَحَرَّوْا۟ رَشَدًۭا,"And among us are those who have submitted ˹to Allah˺ and those who are deviant. So ˹as for˺ those who submitted, it is they who have attained Right Guidance.",506,29,7,229,28,6236,Meccan,FALSE,NA,11,"[وَأَنَّا,مِنَّا,ٱلْمُسْلِمُونَ,وَمِنَّا,ٱلْقَٰسِطُونَ,ۖ,فَمَنْ,أَسْلَمَ,فَأُو۟لَٰٓئِكَ,تَحَرَّوْا۟,رَشَدًۭا]"
72,The Jinn,الجن,Al-Jinn,15,5462,وَأَمَّا ٱلْقَٰسِطُونَ فَكَانُوا۟ لِجَهَنَّمَ حَطَبًۭا,"And as for the deviant, they will be fuel for Hell.’”",506,29,7,229,28,6236,Meccan,FALSE,NA,5,"[وَأَمَّا,ٱلْقَٰسِطُونَ,فَكَانُوا۟,لِجَهَنَّمَ,حَطَبًۭا]"
72,The Jinn,الجن,Al-Jinn,16,5463,وَأَلَّوِ ٱسْتَقَٰمُوا۟ عَلَى ٱلطَّرِيقَةِ لَأَسْقَيْنَٰهُم مَّآءً غَدَقًۭا,"Had the deniers followed the Right Way, We would have certainly granted them abundant rain to drink—",506,29,7,229,28,6236,Meccan,FALSE,NA,7,"[وَأَلَّوِ,ٱسْتَقَٰمُوا۟,عَلَى,ٱلطَّرِيقَةِ,لَأَسْقَيْنَٰهُم,مَّآءً,غَدَقًۭا]"
72,The Jinn,الجن,Al-Jinn,17,5464,لِّنَفْتِنَهُمْ فِيهِ ۚ وَمَن يُعْرِضْ عَن ذِكْرِ رَبِّهِۦ يَسْلُكْهُ عَذَابًۭا صَعَدًۭا,as a test for them. And whoever turns away from the remembrance of their Lord will be admitted by Him into an overwhelming punishment.,506,29,7,229,28,6236,Meccan,FALSE,NA,11,"[لِّنَفْتِنَهُمْ,فِيهِ,ۚ,وَمَن,يُعْرِضْ,عَن,ذِكْرِ,رَبِّهِۦ,يَسْلُكْهُ,عَذَابًۭا,صَعَدًۭا]"
72,The Jinn,الجن,Al-Jinn,18,5465,وَأَنَّ ٱلْمَسَٰجِدَ لِلَّهِ فَلَا تَدْعُوا۟ مَعَ ٱللَّهِ أَحَدًۭا,"The places of worship are ˹only˺ for Allah, so do not invoke anyone besides Him.",506,29,7,229,28,6236,Meccan,FALSE,NA,8,"[وَأَنَّ,ٱلْمَسَٰجِدَ,لِلَّهِ,فَلَا,تَدْعُوا۟,مَعَ,ٱللَّهِ,أَحَدًۭا]"
72,The Jinn,الجن,Al-Jinn,19,5466,وَأَنَّهُۥ لَمَّا قَامَ عَبْدُ ٱللَّهِ يَدْعُوهُ كَادُوا۟ يَكُونُونَ عَلَيْهِ لِبَدًۭا,"Yet when the servant of Allah stood up calling upon Him ˹alone˺, the pagans almost swarmed over him.",506,29,7,229,28,6236,Meccan,FALSE,NA,10,"[وَأَنَّهُۥ,لَمَّا,قَامَ,عَبْدُ,ٱللَّهِ,يَدْعُوهُ,كَادُوا۟,يَكُونُونَ,عَلَيْهِ,لِبَدًۭا]"
72,The Jinn,الجن,Al-Jinn,20,5467,قُلْ إِنَّمَآ أَدْعُوا۟ رَبِّى وَلَآ أُشْرِكُ بِهِۦٓ أَحَدًۭا,"Say, ˹O Prophet,˺ “I call only upon my Lord, associating none with Him ˹in worship˺.”",507,29,7,229,28,6236,Meccan,FALSE,NA,8,"[قُلْ,إِنَّمَآ,أَدْعُوا۟,رَبِّى,وَلَآ,أُشْرِكُ,بِهِۦٓ,أَحَدًۭا]"
