surah_no,ayat,translator,text
83,8,asad,A record [indelibly] inscribed!
83,9,asad,Woe on that Day unto those who give the lie to the truth –
83,10,asad,those who give the lie to the [coming of] Judgment Day:
83,11,asad,for none gives the lie to it but such as are wont to transgress against all that is right [and are] immersed in sin:
83,12,asad,"Nay, but their hearts are corroded by all [the evil] that they were wont to do!"
83,13,asad,"Nay, verily, from [the grace of] their Sustainer shall they on that Day be debarred;"
83,14,asad,"and then, behold, they shall enter the blazing fire"
83,15,asad,"and be told: ""This is the [very thing] to which you were wont to give the lie!"""
83,16,asad,"NAY, VERILY, the record of the truly virtuous is [set down] in a mode most lofty!"
83,17,asad,And what could make thee conceive what that mode most lofty will be?
83,18,asad,"A record [indelibly] inscribed,"
83,19,asad,witnessed by all who have [ever] been drawn close unto God.
83,20,asad,"Behold, [in the life to come] the truly virtuous will indeed be in bliss:"
83,21,asad,upon their faces thou wilt see the brightness of bliss.
83,22,asad,"They will be given a drink of pure wine whereon the seal [of God] will have been set,"
83,23,asad,pouring forth with a fragrance of musk.
83,24,asad,"To that [wine of paradise], then, let all such aspire as [are willing to] aspire to things of high account:"
83,25,asad,for it is composed of all that is most exalting –
83,26,asad,a source [of bliss] whereof those who are drawn close unto God shall drink.
83,27,asad,"BEHOLD, those who have abandoned themselves to sin are wont to laugh at such as have attained to faith;"
83,28,asad,"and whenever they pass by them, they wink at one another [derisively];"
83,29,asad,"and whenever they return to people of their own kind, they return full of jests;"
83,30,asad,"and whenever they see those [who believe,] they say, ""Behold, these [people] have indeed gone astray!"""
83,31,asad,"And, withal, they have no call to watch over [the beliefs of] others...."
83,32,asad,"But on the Day [of Judgment], they who had attained to faith will [be able to] laugh at the [erstwhile] deniers of the truth:"
83,33,asad,"""Are these deniers of the truth being [thus] requited for [aught but] what they were wont to do?"""
84,1,asad,"WHEN THE SKY is split asunder,"
84,2,asad,"obeying its Sustainer, as in truth it must;"
84,3,asad,"and when the earth is levelled,"
84,4,asad,"and casts forth whatever is in it, and becomes utterly void,"
84,5,asad,"obeying its Sustainer, as in truth it must:"
84,6,asad,"And as for him whose record shall be placed in his right hand,"
84,7,asad,"he will in time be called to account with an easy accounting,"
84,8,asad,and will [be able to] turn joyfully to those of his own kind.
84,9,asad,"But as for him whose record shall be given to him behind his back,"
84,10,asad,he will in time pray for utter destruction:
84,11,asad,but he will enter the blazing flame.
84,12,asad,"Behold, [in his earthly life] he lived joyfully among people of his own kind –"
84,13,asad,"for, behold, he never thought that he would have to return [to God]."
84,14,asad,Yea indeed! His Sustainer did see all that was in him!
84,15,asad,"BUT NAY! I call to witness the sunset’s [fleeting] afterglow,"
84,16,asad,"and the night, and what it [step by step] unfolds,"
84,17,asad,"and the moon, as it grows to its fullness:"
84,18,asad,"What, then, is amiss with them that they will not believe [in a life to come]? –"
84,19,asad,"and [that], when the Qur’ān is read unto them, they do not fall down in prostration?"
84,20,asad,"Nay, but they who are bent on denying the truth give the lie [to this divine writ]!"
84,21,asad,Yet God has full knowledge of what they conceal [in their hearts].
84,22,asad,"Hence, give them the tiding of grievous suffering [in the life to come] –"
84,23,asad,"unless it be such [of them] as [repent, and] attain to faith, and do good works: for theirs shall be a reward unending!"
85,1,asad,"CONSIDER the sky full of great constellations,"
85,2,asad,and [then bethink thyself of] the promised Day
85,3,asad,"and [of] Him who witnesses [all],"
85,4,asad,and [of] that unto which witness is borne [by Him]!
85,5,asad,"THEY DESTROY [but] themselves, they who would ready a pit"
85,6,asad,of fire fiercely burning [for all who have attained to faith]!
85,7,asad,"Lo! [With glee do] they contemplate that [fire],"
85,8,asad,"fully conscious of what they are doing to the believers,"
85,9,asad,"whom they hate for no other reason than that they believe in God, the Almighty, the One to whom all praise is due,"
85,10,asad,But God is witness unto everything!
85,11,asad,"Verily, as for those who persecute believing men and believing women, and thereafter do not repent, hell’s suffering awaits them: yea, suffering through fire awaits them!"
85,12,asad,"VERILY, thy Sustainer’s grip is exceedingly strong!"
85,13,asad,"Behold, it is He who creates [man] in the first instance, and He [it is who] will bring him forth anew."
85,14,asad,"And He alone is truly-forgiving, all-embracing in His love,"
85,15,asad,"in sublime almightiness enthroned,"
85,16,asad,a sovereign doer of whatever He wills.
85,17,asad,"HAS IT ever come within thy ken, the story of the [sinful] hosts"
85,18,asad,"of Pharaoh, and of [the tribe of] Thamūd?"
85,19,asad,"And yet, they who are bent on denying the truth persist in giving it the lie:"
85,20,asad,but all the while God encompasses them [with His knowledge and might] without their being aware of it.
85,21,asad,"Nay, but this [divine writ which they reject] is a discourse sublime,"
85,22,asad,upon an imperishable tablet [inscribed].
86,1,asad,CONSIDER the heavens and that which comes in the night!
86,2,asad,And what could make thee conceive what it is that comes in the night?
86,3,asad,It is the star that pierces through [life’s] darkness:
86,4,asad,"LET MAN, then, observe out of what he has been created:"
86,5,asad,he has been created out of a seminal fluid
86,6,asad,issuing from between the loins [of man] and the pelvic arch [of woman].
86,7,asad,"Now, verily, He [who thus creates man in the first instance] is well able to bring him back [to life]"
86,8,asad,"on the Day when all secrets will be laid bare,"
86,9,asad,and [man] will have neither strength nor helper!
86,10,asad,"Consider the heavens, ever-revolving,"
86,11,asad,"and the earth, bursting forth with plants!"
86,12,asad,"BEHOLD, this [divine writ] is indeed a word that cuts between truth and falsehood,"
86,13,asad,and is no idle tale.
86,14,asad,"Behold, they [who refuse to accept it] devise many a false argument [to disprove its truth];"
86,15,asad,but I shall bring all their scheming to nought.
86,16,asad,"Let, then, the deniers of the truth have their will: let them have their will for a little while!"
87,1,asad,"EXTOL the limitless glory of thy Sustainer’s name: [the glory of] the All-Highest,"
87,2,asad,"who creates [every thing], and thereupon forms it in accordance with what it is meant to be,"
87,3,asad,"and who determines the nature [of all that exists], and thereupon guides it [towards its fulfilment],"
87,4,asad,"and who brings forth herbage,"
87,5,asad,and thereupon causes it to decay into rust-brown stubble!
87,6,asad,"WE SHALL teach thee, and thou wilt not forget [aught of what thou art taught],"
87,7,asad,"save what God may will [thee to forget] – for, verily, He [alone] knows all that is open to [man’s] perception as well as all that is hidden [from it]:"
87,8,asad,and [thus] shall We make easy for thee the path towards [ultimate] ease.
87,9,asad,"REMIND, THEN, [others of the truth, regardless of] whether this reminding [would seem to] be of use [or not]:"
87,10,asad,"in mind will keep it he who stands in awe [of God],"
87,11,asad,but aloof from it will remain that most hapless wretch –
87,12,asad,he who [in the life to come] shall have to endure the great fire
87,13,asad,wherein he will neither die nor remain alive.
87,14,asad,"To happiness [in the life to come] will indeed attain he who attains to purity [in this world],"
87,15,asad,"and remembers his Sustainer’s name, and prays [unto Him]."
87,16,asad,"But nay, [O men,] you prefer the life of this world,"
87,17,asad,although the life to come is better and more enduring
87,18,asad,"Verily, [all] this has indeed been [said] in the earlier revelations –"
87,19,asad,the revelations of Abraham and Moses.
88,1,asad,HAS THERE COME unto thee the tiding of the Overshadowing Event?
88,2,asad,"Some faces will on that Day be downcast,"
88,3,asad,"toiling [under burdens of sin], worn out [by fear],"
88,4,asad,"about to enter a glowing fire,"
88,5,asad,given to drink from a boiling spring.
